,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,180e6ef5-a62b-4beb-8450-e2c4fecdb257,0.03,2.7015525962733014,0.47273951982647056,0.06651262735613493
1,180e6ef5-a62b-4beb-8450-e2c4fecdb257,0.05,2.7015525962733014,0.47942753427392776,0.06902752867619073
2,180e6ef5-a62b-4beb-8450-e2c4fecdb257,0.07,2.7015525962733014,0.46385148800993026,0.07198111562176661
3,36e6b027-88be-451d-8ca7-90b0c8c34642,0.03,2.2758035170092126,0.095636270942236,0.132987554755767
4,36e6b027-88be-451d-8ca7-90b0c8c34642,0.05,2.2758035170092126,0.1104917588330471,0.18429822664847018
5,36e6b027-88be-451d-8ca7-90b0c8c34642,0.07,2.2758035170092126,0.08616639496405953,0.14732925187317167
6,77db3f44-1148-413a-95ac-59673e434eef,0.03,2.17146154523881,0.5045071992174576,0.10967139244608512
7,77db3f44-1148-413a-95ac-59673e434eef,0.05,2.17146154523881,0.5257394172442204,0.10763479240762602
8,77db3f44-1148-413a-95ac-59673e434eef,0.07,2.17146154523881,0.5709364109538873,0.12819428467752392
9,88ee7ddf-bc9f-49e1-83a2-0774b0a4e4c5,0.03,2.805525806771607,0.28054420898170523,0.11091770265051067
10,88ee7ddf-bc9f-49e1-83a2-0774b0a4e4c5,0.05,2.805525806771607,0.2818893001047002,0.0536714707431503
11,88ee7ddf-bc9f-49e1-83a2-0774b0a4e4c5,0.07,2.805525806771607,0.3500731057573517,0.13973089403026745
12,94c807c6-8100-472e-8403-346018b122d7,0.03,2.6101076441296076,0.12481181163629872,0.17918348583973698
13,94c807c6-8100-472e-8403-346018b122d7,0.05,2.6101076441296076,0.12907602998110618,0.13057573586333063
14,94c807c6-8100-472e-8403-346018b122d7,0.07,2.6101076441296076,0.16017315632934234,0.09515738693161875
15,9bc3f69e-9c97-495f-8382-b164db619917,0.03,2.6782778926904767,0.5150155217461172,0.07921359665504367
16,9bc3f69e-9c97-495f-8382-b164db619917,0.05,2.6782778926904767,0.580916471354986,0.10042481962808195
17,9bc3f69e-9c97-495f-8382-b164db619917,0.07,2.6782778926904767,0.668325219875302,0.13415333164925397
18,b6c52e31-dca6-4ac0-99c7-2d260cf802b6,0.03,2.5423888701275303,0.30129766925462137,0.06464435348674889
19,b6c52e31-dca6-4ac0-99c7-2d260cf802b6,0.05,2.5423888701275303,0.30510378708925573,0.06363817722176494
20,b6c52e31-dca6-4ac0-99c7-2d260cf802b6,0.07,2.5423888701275303,0.339364942752612,0.11527861025741461
21,bc9a4338-7699-443b-99e1-94cbcb732f6f,0.03,2.398873374059603,0.42959908217653325,0.11480107521015141
22,bc9a4338-7699-443b-99e1-94cbcb732f6f,0.05,2.398873374059603,0.5588858036238205,0.1524221836954359
23,bc9a4338-7699-443b-99e1-94cbcb732f6f,0.07,2.398873374059603,0.4178700170676764,0.09705215627032639
24,d52a9aae-5f24-42d2-8eca-528faec4343b,0.03,2.4944519255877524,0.3254156855317412,0.041544191977118616
25,d52a9aae-5f24-42d2-8eca-528faec4343b,0.05,2.4944519255877524,0.40075401485626444,0.06488666967015384
26,d52a9aae-5f24-42d2-8eca-528faec4343b,0.07,2.4944519255877524,0.31959886129816406,0.06396237656881083
27,e380cd73-c074-4038-8378-0663ac4af005,0.03,2.6652853554867684,0.54151134549224,0.0933907484427093
28,e380cd73-c074-4038-8378-0663ac4af005,0.05,2.6652853554867684,0.8223343528807163,0.1731864259915149
29,e380cd73-c074-4038-8378-0663ac4af005,0.07,2.6652853554867684,0.506717974050565,0.08941911776602479
