,sigma,proximity,geometric_instability,intervention_instability
0,0.03,2.5336384351044408,0.3588337844904435,0.09909411515976328
1,0.05,2.5336384351044408,0.41866910149402986,0.10973579586221925
2,0.07,2.5336384351044408,0.3883456146904318,0.10833400174129
