selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
weighted_sum_equal,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,28,1.6782459020614624,2.2692022143711715e-13,4.999999969612645e-09
weighted_sum_prox_heavy,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,34,0.9036090970039368,7.908584009896913e-09,9.99999993922529e-09
pareto_knee,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,172,1.6599150896072388,0.00363103486597538,4.999999969612645e-09
pareto_lex,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,28,1.6782459020614624,2.2692022143711715e-13,4.999999969612645e-09
random,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,173,0.9036090970039368,1.4785357826951895e-08,9.99999993922529e-09
min_proximity,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,92,0.965216338634491,0.02193082682788372,4.999999969612645e-09
min_geo,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,24,1.0419563055038452,2.377406190134934e-06,4.999999969612645e-09
weighted_sum_equal,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,24,1.0419563055038452,2.377406190134934e-06,4.999999969612645e-09
weighted_sum_prox_heavy,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,91,0.982606053352356,0.011080868542194366,4.999999969612645e-09
pareto_knee,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,24,1.0419563055038452,2.377406190134934e-06,4.999999969612645e-09
pareto_lex,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,24,1.0419563055038452,2.377406190134934e-06,4.999999969612645e-09
random,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,189,1.7566038370132446,2.177149690396618e-05,3.3333329430007552e-09
min_proximity,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,144,0.8192549347877502,0.4590655267238617,0.3333333432674408
min_geo,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,104,2.264150857925415,0.3592322766780853,0.0833333358168602
weighted_sum_equal,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,104,2.264150857925415,0.3592322766780853,0.0833333358168602
