,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,19a54173-f7f3-4833-8deb-357f319fcb53,0.03,1.7963745817542076,0.009278772825241597,0.05008013066039126
1,19a54173-f7f3-4833-8deb-357f319fcb53,0.05,1.7963745817542076,0.010339244471921916,0.05048077175382447
2,19a54173-f7f3-4833-8deb-357f319fcb53,0.07,1.7963745817542076,0.009607667663972235,0.048611113686698466
3,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.03,2.00431487735758,0.007911426723114118,4.103214581418708e-09
4,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.05,2.00431487735758,0.0031627821056296797,0.09404963580182361
5,53d1f9aa-027f-4a08-a501-a47d64f4cd72,0.07,2.00431487735758,0.0028925444242972847,0.18809927160364723
6,6829ce76-87f2-436d-8078-07d5180daa9d,0.03,2.427456168567433,0.03506902084358077,0.0794711850862452
7,6829ce76-87f2-436d-8078-07d5180daa9d,0.05,2.427456168567433,0.03613217725528797,0.014616758360792504
8,6829ce76-87f2-436d-8078-07d5180daa9d,0.07,2.427456168567433,0.5866909086066772,0.05665478656739495
9,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.03,1.5756867261526222,0.5923146676907342,0.11008704659804673
10,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,1.5756867261526222,1.1655311639407813,0.2447516680596931
11,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,1.5756867261526222,0.5859285805906568,0.11571940707674676
12,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.03,1.1060641336644816,0.019234130950576692,0.003086424724126986
13,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,1.1060641336644816,0.013586039882389668,0.06006648141221486
14,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.07,1.1060641336644816,0.0114883554566617,0.10992403269530537
15,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.03,2.1287416268258075,0.004033759876665425,0.000754150404074098
16,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,2.1287416268258075,0.0038038707556615186,0.08637506528272888
17,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.07,2.1287416268258075,0.0037646444982642824,0.000754150404074098
18,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.03,1.7947662839319853,0.012528039334202818,0.05813667969260625
19,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.05,1.7947662839319853,0.012808879825834929,0.006563425384570515
20,add3c9e7-a1b6-4e3a-b104-5c05181053a7,0.07,1.7947662839319853,0.015941575252193755,0.055850543823163824
21,b429a946-0419-45fa-b168-0adbfc9b5004,0.03,1.991597010728416,0.014292719288159722,0.002038738786652725
22,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,1.991597010728416,0.004026326963239587,0.09345056314807419
23,b429a946-0419-45fa-b168-0adbfc9b5004,0.07,1.991597010728416,0.015161482477529216,0.0950050994138652
24,c67b2428-1749-423a-a016-cbb9d750b1c8,0.03,2.200444941813091,0.012435400595619577,0.029481134927348277
25,c67b2428-1749-423a-a016-cbb9d750b1c8,0.05,2.200444941813091,0.011603415690581912,0.02798742429727385
26,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,2.200444941813091,1.0683856938245162,0.2123689795580675
27,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.03,1.7296013819738991,0.008149994082603293,0.0051813510012148
28,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.05,1.7296013819738991,0.43667489722602726,0.1519861850945443
29,d243ad43-9c35-40d4-8c13-1a2e5aad4d15,0.07,1.7296013819738991,0.5688655538571313,0.2184801475757762
