,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,05f9d8be-ef4b-4c77-9111-d9915cdd7260,0.03,3.0204131814187445,0.5504419008890787,0.1295959319317897
1,05f9d8be-ef4b-4c77-9111-d9915cdd7260,0.05,3.0204131814187445,0.3461149176391064,0.14621776473567985
2,05f9d8be-ef4b-4c77-9111-d9915cdd7260,0.07,3.0204131814187445,0.4088164171656218,0.1780007964636318
3,1bc5280b-4bdd-4423-a5a0-5c97c875d752,0.03,2.7444556860600486,0.21854576322455274,0.09450589616195441
4,1bc5280b-4bdd-4423-a5a0-5c97c875d752,0.05,2.7444556860600486,0.22037634832026848,0.15716911235161252
5,1bc5280b-4bdd-4423-a5a0-5c97c875d752,0.07,2.7444556860600486,0.22492235840566582,0.09786372778990667
6,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,2.7137729172905285,0.36220271030130485,0.16456464505754412
7,51ad691b-e2bc-4945-85c2-eb43c753002a,0.05,2.7137729172905285,0.38899411611879864,0.22020287482688825
8,51ad691b-e2bc-4945-85c2-eb43c753002a,0.07,2.7137729172905285,0.4520256682919959,0.2935535962693393
9,56f1d02c-d927-45d4-b69d-aa3b80a7ee13,0.03,3.012751840337922,0.49036573618650436,0.1376912920700679
10,56f1d02c-d927-45d4-b69d-aa3b80a7ee13,0.05,3.012751840337922,0.43047801265296554,0.13705841588870116
11,56f1d02c-d927-45d4-b69d-aa3b80a7ee13,0.07,3.012751840337922,0.45252054766260624,0.13103420928328008
12,742f51c5-196a-49db-843b-47d0ac6912b7,0.03,2.7555430637577834,0.3521752073192748,0.13275740801317476
13,742f51c5-196a-49db-843b-47d0ac6912b7,0.05,2.7555430637577834,0.3429731584580268,0.1519399020915567
14,742f51c5-196a-49db-843b-47d0ac6912b7,0.07,2.7555430637577834,0.40495301116952453,0.21372767607286824
15,7fa86a4a-e9c1-44ea-aa9a-c7342bdd4162,0.03,2.9989451440897854,0.46190737020070394,0.15580018300347584
16,7fa86a4a-e9c1-44ea-aa9a-c7342bdd4162,0.05,2.9989451440897854,0.46148207558950116,0.15244076635713372
17,7fa86a4a-e9c1-44ea-aa9a-c7342bdd4162,0.07,2.9989451440897854,0.5064980317184256,0.14307768926917275
18,90893163-8a7c-44ae-96fa-34a24ad804b9,0.03,2.581648914053971,0.23306493732801692,0.22275652271170804
19,90893163-8a7c-44ae-96fa-34a24ad804b9,0.05,2.581648914053971,0.2611418645259595,0.23269411736050027
20,90893163-8a7c-44ae-96fa-34a24ad804b9,0.07,2.581648914053971,0.242186823396183,0.23732831957038314
21,c0258d83-dadf-490d-a8d2-a146246552bf,0.03,2.938275785485575,0.36720593732373774,0.12835217137051033
22,c0258d83-dadf-490d-a8d2-a146246552bf,0.05,2.938275785485575,0.34900442895687317,0.12382533170073479
23,c0258d83-dadf-490d-a8d2-a146246552bf,0.07,2.938275785485575,0.3651097461519655,0.1743883511344017
24,d85cb6bf-d414-4393-a580-e073eafcedbc,0.03,2.809675429047657,0.2701623389700882,0.11256376492754763
25,d85cb6bf-d414-4393-a580-e073eafcedbc,0.05,2.809675429047657,0.27927012509909,0.1518641320769401
26,d85cb6bf-d414-4393-a580-e073eafcedbc,0.07,2.809675429047657,0.26808671626661507,0.15304485628647463
27,e2435e89-c81c-448c-a671-c441ecac249f,0.03,2.766240796962368,0.29321300474148765,0.15360110576111305
28,e2435e89-c81c-448c-a671-c441ecac249f,0.05,2.766240796962368,0.3118069720167651,0.22714117043631993
29,e2435e89-c81c-448c-a671-c441ecac249f,0.07,2.766240796962368,0.2920195279870858,0.18287265483085616
