selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
pareto_knee,7577e59b-c7dd-47e0-bc0f-e400045182af,0.03,102,2.1488280296325684,0.6834468245506287,0.2034188061952591
pareto_lex,7577e59b-c7dd-47e0-bc0f-e400045182af,0.03,63,2.2582099437713623,0.5582528710365295,0.24082453548908234
random,7577e59b-c7dd-47e0-bc0f-e400045182af,0.03,57,2.3955509662628174,1.1581292152404785,0.18736384809017181
min_proximity,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,49,1.334906816482544,0.9442655444145203,0.6185185313224792
min_geo,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,14,2.160797595977783,0.6347616910934448,0.4334150552749634
weighted_sum_equal,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,98,1.9648410081863403,0.6587753295898438,0.3430555760860443
weighted_sum_prox_heavy,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,49,1.334906816482544,0.9442655444145203,0.6185185313224792
pareto_knee,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,98,1.9648410081863403,0.6587753295898438,0.3430555760860443
pareto_lex,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,14,2.160797595977783,0.6347616910934448,0.4334150552749634
random,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,35,2.6389548778533936,0.7309801578521729,0.25555554032325745
min_proximity,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,214,0.41025567054748535,0.509205162525177,0.7962962985038757
min_geo,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,37,1.7183250188827515,0.19902010262012482,0.29894182085990906
weighted_sum_equal,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,92,0.9356496930122375,0.2985629737377167,0.35449734330177307
weighted_sum_prox_heavy,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,214,0.41025567054748535,0.509205162525177,0.7962962985038757
pareto_knee,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,212,0.8702895045280457,0.3479353189468384,0.35555556416511536
pareto_lex,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,37,1.7183250188827515,0.19902010262012482,0.29894182085990906
random,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,188,1.5937111377716064,0.5662571787834167,0.40042734146118164
min_proximity,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,104,0.6597949266433716,0.518130898475647,0.6388888955116272
min_geo,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,114,1.2588473558425903,0.2679744064807892,0.5422494411468506
weighted_sum_equal,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,215,0.9783785939216614,0.5084213614463806,0.2638888657093048
weighted_sum_prox_heavy,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,218,0.7008572816848755,0.38120755553245544,0.5039682984352112
pareto_knee,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,215,0.9783785939216614,0.5084213614463806,0.2638888657093048
pareto_lex,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,114,1.2588473558425903,0.2679744064807892,0.5422494411468506
random,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,26,1.6548774242401123,0.41954588890075684,0.30964910984039307
min_proximity,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,164,0.871699333190918,0.2612678110599518,0.8194444179534912
min_geo,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,224,1.6766728162765503,0.24329183995723724,0.36666667461395264
weighted_sum_equal,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,209,1.2897037267684937,0.35459795594215393,0.30687832832336426
weighted_sum_prox_heavy,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,197,1.0781729221343994,0.28820091485977173,0.4761904776096344
pareto_knee,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,209,1.2897037267684937,0.35459795594215393,0.30687832832336426
pareto_lex,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,224,1.6766728162765503,0.24329183995723724,0.36666667461395264
random,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,173,1.8338340520858765,0.5279237627983093,0.45767197012901306
min_proximity,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,124,0.8682913184165955,0.46744537353515625,0.5979853272438049
min_geo,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,40,1.4095556735992432,0.26154980063438416,0.2326839715242386
weighted_sum_equal,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,74,1.3027944564819336,0.2996702492237091,0.24074073135852814
weighted_sum_prox_heavy,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,123,0.9450095891952515,0.45883849263191223,0.4296296536922455
pareto_knee,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,74,1.3027944564819336,0.2996702492237091,0.24074073135852814
pareto_lex,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,40,1.4095556735992432,0.26154980063438416,0.2326839715242386
random,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,189,1.2651413679122925,0.34081920981407166,0.523809552192688
min_proximity,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,74,0.7944497466087341,0.29308071732521057,0.5089947581291199
min_geo,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,74,0.7944497466087341,0.29308071732521057,0.5089947581291199
weighted_sum_equal,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,74,0.7944497466087341,0.29308071732521057,0.5089947581291199
weighted_sum_prox_heavy,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,74,0.7944497466087341,0.29308071732521057,0.5089947581291199
pareto_knee,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,21,1.1381529569625854,0.426181435585022,0.34490740299224854
pareto_lex,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,74,0.7944497466087341,0.29308071732521057,0.5089947581291199
random,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,228,1.0747981071472168,0.6530004739761353,0.5515872836112976
min_proximity,f86a885d-7498-476e-912a-b07df2785512,0.05,169,1.409368634223938,0.9292090535163879,0.5625
min_geo,f86a885d-7498-476e-912a-b07df2785512,0.05,219,2.1373748779296875,0.6003780961036682,0.4039529860019684
weighted_sum_equal,f86a885d-7498-476e-912a-b07df2785512,0.05,228,2.249331474304199,0.7047989964485168,0.25250545144081116
weighted_sum_prox_heavy,f86a885d-7498-476e-912a-b07df2785512,0.05,169,1.409368634223938,0.9292090535163879,0.5625
pareto_knee,f86a885d-7498-476e-912a-b07df2785512,0.05,228,2.249331474304199,0.7047989964485168,0.25250545144081116
pareto_lex,f86a885d-7498-476e-912a-b07df2785512,0.05,219,2.1373748779296875,0.6003780961036682,0.4039529860019684
random,f86a885d-7498-476e-912a-b07df2785512,0.05,139,2.1312007904052734,0.8068974614143372,0.5676743388175964
min_proximity,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,4,0.8458507061004639,0.6288109421730042,0.4972222149372101
min_geo,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,113,1.234874963760376,0.25630390644073486,0.6071428656578064
weighted_sum_equal,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,207,1.5090980529785156,0.28405559062957764,0.095238097012043
weighted_sum_prox_heavy,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,3,0.8888245224952698,0.5939174294471741,0.2695868909358978
pareto_knee,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,229,1.0989500284194946,0.3193594515323639,0.3511904776096344
pareto_lex,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,113,1.234874963760376,0.25630390644073486,0.6071428656578064
random,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,22,1.7918624877929688,0.2839171588420868,0.3417249619960785
min_proximity,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,109,1.4814717769622803,1.127242088317871,0.6940171122550964
min_geo,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,244,1.5593922138214111,1.0545905828475952,0.6402714848518372
weighted_sum_equal,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,188,1.494105577468872,1.1192704439163208,0.5038461089134216
weighted_sum_prox_heavy,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,188,1.494105577468872,1.1192704439163208,0.5038461089134216
pareto_knee,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,188,1.494105577468872,1.1192704439163208,0.5038461089134216
pareto_lex,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,244,1.5593922138214111,1.0545905828475952,0.6402714848518372
random,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,151,2.414259433746338,1.3839612007141113,0.41733744740486145
