,,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
query_uuid,sigma,,,,,,,,,,,,,,,,,,,,,,,,
1356ccd9-8821-44e8-878a-14cee588265f,0.03,234.0,3.6462175326469617,0.4061909281419732,2.3186769485473633,3.411228060722351,3.7016210556030273,3.9554596543312073,4.562273979187012,234.0,1.809286713345438,0.38315834892655354,0.8686202168464661,1.5351068377494812,1.8462386727333069,2.0844914317131042,2.7535293102264404,234.0,0.2439345326911435,0.08984806931462513,0.0555555559694767,0.18185287341475487,0.2329198718070984,0.3093434348702431,0.5601851940155029
1356ccd9-8821-44e8-878a-14cee588265f,0.05,234.0,3.6462175326469617,0.4061909281419732,2.3186769485473633,3.411228060722351,3.7016210556030273,3.9554596543312073,4.562273979187012,234.0,1.7025289006977,0.43003283290350747,0.48691466450691223,1.4390111565589905,1.7218969464302063,1.9716343581676483,2.8383376598358154,234.0,0.21751262885956174,0.0864187568850637,0.05808081105351448,0.15638112649321556,0.20512820780277252,0.26387085020542145,0.5
1356ccd9-8821-44e8-878a-14cee588265f,0.07,234.0,3.6462175326469617,0.4061909281419732,2.3186769485473633,3.411228060722351,3.7016210556030273,3.9554596543312073,4.562273979187012,234.0,1.9083557635800452,0.3733427226119248,0.812876284122467,1.6564328968524933,1.9256207942962646,2.135485887527466,2.9568700790405273,234.0,0.285381463698597,0.09269175068508845,0.09696970134973526,0.21799728274345398,0.2763662338256836,0.3352564200758934,0.563973069190979
14d43b06-3a87-45bc-bbae-33e472f816c4,0.03,236.0,4.022349898087776,0.5809052511230606,1.7211658954620361,3.705796718597412,4.11175274848938,4.474329233169556,4.884205341339111,236.0,2.1622986414674985,0.35680624992478066,1.2189162969589233,1.965328872203827,2.1610859632492065,2.3906967639923096,3.035771369934082,236.0,0.24840080315026186,0.11138059001406375,0.05882352963089943,0.15751925483345985,0.23535171896219254,0.3241500034928322,0.5536130666732788
14d43b06-3a87-45bc-bbae-33e472f816c4,0.05,236.0,4.022349898087776,0.5809052511230606,1.7211658954620361,3.705796718597412,4.11175274848938,4.474329233169556,4.884205341339111,236.0,2.14772717528424,0.31216049532602014,1.2500228881835938,1.9621208310127258,2.150197386741638,2.31318336725235,2.952749252319336,236.0,0.24303436969106984,0.11504757810913423,0.05882352963089943,0.15502136945724487,0.22374847531318665,0.3150252476334572,0.5703703761100769
14d43b06-3a87-45bc-bbae-33e472f816c4,0.07,236.0,4.022349898087776,0.5809052511230606,1.7211658954620361,3.705796718597412,4.11175274848938,4.474329233169556,4.884205341339111,236.0,2.111796536182953,0.3525441652094996,1.0496419668197632,1.886235237121582,2.123042583465576,2.3119698762893677,3.0237534046173096,236.0,0.24014137994687437,0.1097373784232957,0.060049016028642654,0.15304330363869667,0.23796296119689941,0.30897367000579834,0.631313145160675
256dc0ba-d747-4517-bfdf-386442021398,0.03,233.0,3.5763744949782867,0.4010999619210984,2.302027940750122,3.317789077758789,3.6430723667144775,3.9071950912475586,4.277204990386963,233.0,1.5592389473843473,0.4185261343013095,0.416435569524765,1.2747288942337036,1.5622981786727905,1.8703384399414062,2.6772186756134033,233.0,0.21558841856700156,0.09449785944075292,0.025641025975346565,0.15201465785503387,0.21060605347156525,0.26767680048942566,0.5703703761100769
256dc0ba-d747-4517-bfdf-386442021398,0.05,233.0,3.5763744949782867,0.4010999619210984,2.302027940750122,3.317789077758789,3.6430723667144775,3.9071950912475586,4.277204990386963,233.0,1.5380384696911333,0.41083797070608635,0.6992809176445007,1.2132328748703003,1.5562305450439453,1.8485957384109497,2.5091874599456787,233.0,0.20572288480993392,0.09457791440083174,7.692307346651717e-10,0.13968254625797272,0.19993895292282104,0.2619047462940216,0.5370370745658875
256dc0ba-d747-4517-bfdf-386442021398,0.07,233.0,3.5763744949782867,0.4010999619210984,2.302027940750122,3.317789077758789,3.6430723667144775,3.9071950912475586,4.277204990386963,233.0,1.6260919862550727,0.39803944967447513,0.5027030110359192,1.3536467552185059,1.6495450735092163,1.8783262968063354,2.7635231018066406,233.0,0.2269276307312204,0.09852976786980176,0.02380952425301075,0.1538461595773697,0.21581196784973145,0.2857142984867096,0.6238095164299011
3cf722ae-5bb2-4a09-93b6-a76ae2e892c3,0.03,238.0,3.9417473738934814,0.41158353747810406,2.4749903678894043,3.6316162943840027,4.012027740478516,4.263680696487427,4.762384414672852,238.0,1.6745432026746894,0.37508133471947386,0.6869807243347168,1.4518989622592926,1.6795924305915833,1.961191862821579,2.576064348220825,238.0,0.17867828727876264,0.09678133949994568,8.333334022836425e-10,0.10470085591077805,0.1655982956290245,0.24329838156700134,0.4629629850387573
3cf722ae-5bb2-4a09-93b6-a76ae2e892c3,0.05,238.0,3.9417473738934814,0.41158353747810406,2.4749903678894043,3.6316162943840027,4.012027740478516,4.263680696487427,4.762384414672852,238.0,1.7160719593032068,0.3871945087856642,0.6727278828620911,1.4609672725200653,1.73604416847229,1.997481644153595,2.6842682361602783,238.0,0.23330237832264739,0.0852774677770031,0.07326007634401321,0.17103174701333046,0.22556518018245697,0.28834326565265656,0.5476190447807312
3cf722ae-5bb2-4a09-93b6-a76ae2e892c3,0.07,238.0,3.9417473738934814,0.41158353747810406,2.4749903678894043,3.6316162943840027,4.012027740478516,4.263680696487427,4.762384414672852,238.0,1.650064119771749,0.4292284421139822,0.6005966067314148,1.432507038116455,1.653520941734314,1.9615792036056519,2.6503732204437256,238.0,0.20817033141194022,0.09340983309040117,0.02380952425301075,0.13133393973112106,0.20479798316955566,0.26259157061576843,0.5518518686294556
4ba8f5a2-85c8-4757-930a-f7fca5cb2870,0.03,238.0,3.436304249683348,0.48432261988486475,1.5899513959884644,3.137257158756256,3.5253576040267944,3.772290885448456,4.509239673614502,238.0,2.428070712490242,0.34307793844899553,1.6676114797592163,2.195911705493927,2.4671380519866943,2.6883749961853027,3.1053543090820312,238.0,0.3972322673482053,0.09318158670237771,0.18888889253139496,0.33173075318336487,0.3978937864303589,0.4619144797325134,0.6734007000923157
4ba8f5a2-85c8-4757-930a-f7fca5cb2870,0.05,238.0,3.436304249683348,0.48432261988486475,1.5899513959884644,3.137257158756256,3.5253576040267944,3.772290885448456,4.509239673614502,238.0,2.498953191172175,0.3127093577688187,1.714284896850586,2.284384846687317,2.521572470664978,2.7245333194732666,3.1802825927734375,238.0,0.42995921528639913,0.07400513941349,0.2708333432674408,0.3784455209970474,0.4234127104282379,0.481028713285923,0.6212120652198792
4ba8f5a2-85c8-4757-930a-f7fca5cb2870,0.07,238.0,3.436304249683348,0.48432261988486475,1.5899513959884644,3.137257158756256,3.5253576040267944,3.772290885448456,4.509239673614502,238.0,2.410977488806268,0.3562208438067918,1.375175952911377,2.203212022781372,2.4422134160995483,2.6590004563331604,3.180556535720825,238.0,0.41628135822149887,0.09198660187132761,0.2321428656578064,0.3530982956290245,0.40967366099357605,0.46704544872045517,0.699999988079071
6569df7a-07db-43be-8602-0ffe87b1ffd3,0.03,239.0,4.008694367428704,0.49813964942397804,2.745309591293335,3.6815279722213745,4.060999870300293,4.41588830947876,4.9918670654296875,239.0,2.1752409695581414,0.2981659260294553,1.3916352987289429,1.9907174110412598,2.178053617477417,2.364067554473877,2.9290332794189453,239.0,0.21110481610917517,0.0959802008185113,6.66666721826914e-10,0.1349206417798996,0.21313130855560303,0.2717948704957962,0.4850427210330963
6569df7a-07db-43be-8602-0ffe87b1ffd3,0.05,239.0,4.008694367428704,0.49813964942397804,2.745309591293335,3.6815279722213745,4.060999870300293,4.41588830947876,4.9918670654296875,239.0,2.163164907419532,0.28468286948844684,1.2138229608535767,1.9503785967826843,2.177018404006958,2.3771549463272095,2.892409086227417,239.0,0.21629857388331644,0.09278371938065694,7.142857416653214e-10,0.14861111342906952,0.21212120354175568,0.276325523853302,0.49166667461395264
6569df7a-07db-43be-8602-0ffe87b1ffd3,0.07,239.0,4.008694367428704,0.49813964942397804,2.745309591293335,3.6815279722213745,4.060999870300293,4.41588830947876,4.9918670654296875,239.0,2.1523742361547558,0.3374355952040366,1.1950443983078003,1.9051663279533386,2.1871960163116455,2.391268014907837,2.911663293838501,239.0,0.2216798652696061,0.093322304365094,0.05808081105351448,0.1545010581612587,0.21581196784973145,0.27577701210975647,0.5303030014038086
68d7e794-d7d0-4b61-a59a-4ef0ab93b41d,0.03,238.0,3.778603479641826,0.5016327885761654,2.5423128604888916,3.4284072518348694,3.8477877378463745,4.115681052207947,4.71412992477417,238.0,1.8810911544230806,0.37506483398369694,0.8794443011283875,1.646043211221695,1.8797745108604431,2.10203617811203,2.962585687637329,238.0,0.23087900034895464,0.0914833723534031,0.03030303120613098,0.1666666716337204,0.2270451784133911,0.2974664196372032,0.5
68d7e794-d7d0-4b61-a59a-4ef0ab93b41d,0.05,238.0,3.778603479641826,0.5016327885761654,2.5423128604888916,3.4284072518348694,3.8477877378463745,4.115681052207947,4.71412992477417,238.0,1.854392074987668,0.4179030763611763,0.5558339953422546,1.5654716193675995,1.9007340669631958,2.105531632900238,2.9166011810302734,238.0,0.2555577062039065,0.09842130373879486,0.049450550228357315,0.18677636981010437,0.2525974214076996,0.3167506158351898,0.5303030610084534
