,,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
query_uuid,sigma,,,,,,,,,,,,,,,,,,,,,,,,
5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,250.0,1.2421493124961853,0.23568134314531128,0.6597949266433716,1.0484465956687927,1.256670892238617,1.433770090341568,1.9531421661376953,250.0,0.498836076259613,0.13483219395765442,0.2679744064807892,0.41520971059799194,0.4779583513736725,0.55148646235466,1.271321415901184,250.0,0.4361218441128731,0.10511760664868669,0.2212885171175003,0.35385939478874207,0.4302109479904175,0.515026867389679,0.7122507095336914
5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.05,250.0,1.2421493124961853,0.23568134314531128,0.6597949266433716,1.0484465956687927,1.256670892238617,1.433770090341568,1.9531421661376953,250.0,0.5032255823612213,0.12331887781597083,0.30829915404319763,0.4208955392241478,0.48584261536598206,0.5434046536684036,1.1804274320602417,250.0,0.43234334284067155,0.1086261439475537,0.1568627506494522,0.3600013703107834,0.4352312833070755,0.5139003098011017,0.7175925374031067
5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.07,250.0,1.2421493124961853,0.23568134314531128,0.6597949266433716,1.0484465956687927,1.256670892238617,1.433770090341568,1.9531421661376953,250.0,0.5268361349105835,0.11686573382308105,0.3553091287612915,0.45496098697185516,0.502275288105011,0.5694807320833206,1.1865860223770142,250.0,0.427763653755188,0.11392092634660764,0.15509259700775146,0.3437231183052063,0.4396331459283829,0.511886715888977,0.7047951817512512
7577e59b-c7dd-47e0-bc0f-e400045182af,0.03,250.0,2.3022728080749513,0.29848531439339765,1.208004355430603,2.1364245414733887,2.336204767227173,2.513429343700409,2.902973175048828,250.0,0.8744413945674896,0.1574229286174302,0.5582528710365295,0.7610947489738464,0.8587925732135773,0.9762776643037796,1.3328019380569458,250.0,0.3133072454035282,0.12196779974962238,0.115079365670681,0.2166249006986618,0.29500631988048553,0.3969298303127289,0.6364522576332092
7577e59b-c7dd-47e0-bc0f-e400045182af,0.05,250.0,2.3022728080749513,0.29848531439339765,1.208004355430603,2.1364245414733887,2.336204767227173,2.513429343700409,2.902973175048828,250.0,1.362287974834442,0.11914134182984512,1.0295671224594116,1.2813677191734314,1.3590425848960876,1.4406355023384094,1.6288772821426392,250.0,0.4309919703602791,0.09454900418483961,0.2380952388048172,0.36711571365594864,0.42072929441928864,0.48725637793540955,0.6960470080375671
7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,250.0,2.3022728080749513,0.29848531439339765,1.208004355430603,2.1364245414733887,2.336204767227173,2.513429343700409,2.902973175048828,250.0,1.3650200738906861,0.11022378472710363,1.0935488939285278,1.2938538193702698,1.369972050189972,1.4390684366226196,1.6435025930404663,250.0,0.45121149432659147,0.09066962975479008,0.28167641162872314,0.3879142105579376,0.4338693767786026,0.5090413987636566,0.7290764451026917
835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,250.0,1.314829308271408,0.25406413339465816,0.41025567054748535,1.1189260184764862,1.3291339874267578,1.5084522068500519,1.8188118934631348,250.0,0.48291213864088056,0.123653587411534,0.19902010262012482,0.3991073668003082,0.46922188997268677,0.5363208502531052,0.9626333713531494,250.0,0.4194916757941246,0.11437080270602362,0.09890110045671463,0.3405136689543724,0.41788211464881897,0.5016025751829147,0.7962962985038757
835d5a50-a0de-4f1d-80ef-78df3effafe9,0.05,250.0,1.314829308271408,0.25406413339465816,0.41025567054748535,1.1189260184764862,1.3291339874267578,1.5084522068500519,1.8188118934631348,250.0,0.4945918673276901,0.11660118029038583,0.2762564420700073,0.4113858714699745,0.48127515614032745,0.5482408702373505,0.9204233288764954,250.0,0.45583059191703795,0.10301429958067236,0.20512820780277252,0.38149766623973846,0.45100732147693634,0.5233516246080399,0.7611721158027649
835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,250.0,1.314829308271408,0.25406413339465816,0.41025567054748535,1.1189260184764862,1.3291339874267578,1.5084522068500519,1.8188118934631348,250.0,1.5001073541641234,0.12469366303052902,1.2325812578201294,1.4207639396190643,1.4864926934242249,1.590718150138855,1.7744895219802856,250.0,0.6078368829488754,0.08456531571708704,0.4333333671092987,0.5517246574163437,0.6023148000240326,0.6700103133916855,0.8611111640930176
8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.03,250.0,1.4486536104679109,0.23956179279569317,0.8682913184165955,1.2726283371448517,1.4278770685195923,1.6275962889194489,2.0617058277130127,250.0,0.4554584801197052,0.13363159300476146,0.2462577074766159,0.36362677812576294,0.4090198576450348,0.5343393981456757,0.9648873209953308,250.0,0.40480770760774615,0.12488928297919719,0.15138889849185944,0.306547611951828,0.39670054614543915,0.49433762580156326,0.7592592239379883
8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,250.0,1.4486536104679109,0.23956179279569317,0.8682913184165955,1.2726283371448517,1.4278770685195923,1.6275962889194489,2.0617058277130127,250.0,0.45565940368175506,0.1348428128236402,0.26154980063438416,0.3629101514816284,0.42573146522045135,0.5004099607467651,0.9614335894584656,250.0,0.4099758858084679,0.11479336792175314,0.16944444179534912,0.32062729448080063,0.4044344574213028,0.5,0.7658730149269104
8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.07,250.0,1.4486536104679109,0.23956179279569317,0.8682913184165955,1.2726283371448517,1.4278770685195923,1.6275962889194489,2.0617058277130127,250.0,0.47273752868175506,0.12845013324157087,0.29277315735816956,0.3841016888618469,0.44479110836982727,0.5178923308849335,0.9728456139564514,250.0,0.4004313487410545,0.12757461090464428,0.14358974993228912,0.3076923191547394,0.39575423300266266,0.48712122440338135,0.736929714679718
8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.03,250.0,1.5162183754444123,0.23302262441805993,0.8458507061004639,1.367150068283081,1.522343933582306,1.6788525581359863,2.1257433891296387,250.0,0.4944048820137978,0.16341075561695267,0.2412887066602707,0.37213896214962006,0.46300750970840454,0.5823463350534439,1.062971591949463,250.0,0.3918476977944374,0.11878163628386203,0.13650794327259064,0.29525013267993927,0.38217340409755707,0.4850427657365799,0.6757575869560242
8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,250.0,1.5162183754444123,0.23302262441805993,0.8458507061004639,1.367150068283081,1.522343933582306,1.6788525581359863,2.1257433891296387,250.0,0.5133775105476379,0.15827975553493268,0.25630390644073486,0.4014488160610199,0.4821620434522629,0.5977563560009003,1.0285180807113647,250.0,0.4164296017587185,0.10920299978793477,0.095238097012043,0.3420080095529556,0.4066293239593506,0.4936577379703522,0.7629629969596863
8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,250.0,1.5162183754444123,0.23302262441805993,0.8458507061004639,1.367150068283081,1.522343933582306,1.6788525581359863,2.1257433891296387,250.0,0.5151992635726929,0.1554441246227799,0.2678682208061218,0.3962211310863495,0.4800789952278137,0.6038134843111038,1.0618510246276855,250.0,0.41606975185871126,0.11358744025318776,0.16190476715564728,0.332497701048851,0.40491916239261627,0.497802197933197,0.7424242496490479
a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.03,250.0,1.7548451762199402,0.29426866941544183,0.871699333190918,1.5655615627765656,1.7646010518074036,1.962232530117035,2.3840370178222656,250.0,0.4834495831727982,0.16990691683433748,0.19202856719493866,0.356885589659214,0.4537404179573059,0.5700737833976746,1.163529872894287,250.0,0.35533525940775873,0.10891657851253002,0.06060606241226196,0.2864057421684265,0.3430134654045105,0.4300595447421074,0.624579131603241
a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,250.0,1.7548451762199402,0.29426866941544183,0.871699333190918,1.5655615627765656,1.7646010518074036,1.962232530117035,2.3840370178222656,250.0,0.4987624362707138,0.17238843537549672,0.24329183995723724,0.3738720268011093,0.46264587342739105,0.5772208273410797,1.1259030103683472,250.0,0.40341601127386095,0.10615991926547236,0.19090908765792847,0.3290598392486572,0.39814814925193787,0.47083335369825363,0.8194444179534912
a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.07,250.0,1.7548451762199402,0.29426866941544183,0.871699333190918,1.5655615627765656,1.7646010518074036,1.962232530117035,2.3840370178222656,250.0,0.4867756823897362,0.1619011111339143,0.22237825393676758,0.36446744203567505,0.4653030335903168,0.5682536661624908,1.0488799810409546,250.0,0.39424099218845365,0.09312622996071952,0.21885521709918976,0.3246031701564789,0.38558200001716614,0.45526693761348724,0.7833333015441895
ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,250.0,2.363028810977936,0.326394115897161,1.334906816482544,2.1619815826416016,2.379528760910034,2.6147093772888184,3.087639570236206,250.0,0.9357178325653076,0.14638244387511826,0.6347616910934448,0.8276261389255524,0.9133496582508087,1.0342720448970795,1.321966528892517,250.0,0.33162817925214766,0.11623984345566316,0.1111111119389534,0.24074073880910873,0.318158820271492,0.4050675258040428,0.6621148586273193
