,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.03,1.1373284199298956,0.4020325793669774,0.390153149381662
1,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.05,1.150264830638965,0.42116113503774005,0.37679245105634135
2,5288fde5-e293-4f54-8950-89c1c8d3a9a2,0.07,1.01712744474411,0.4615746784210205,0.37178403258323667
3,7577e59b-c7dd-47e0-bc0f-e400045182af,0.03,2.068387724851307,0.8156707067238657,0.319736455812266
4,7577e59b-c7dd-47e0-bc0f-e400045182af,0.05,2.1287608359541212,1.2748237763132368,0.39118672215512823
5,7577e59b-c7dd-47e0-bc0f-e400045182af,0.07,2.013020878746396,1.2184228499730427,0.4461385252929869
6,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.03,1.200238335132599,0.4013503086566925,0.3551724624633789
7,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.05,1.0823788245519002,0.41187424833575886,0.47144024819135666
8,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,0.9598948955535889,1.3335045467723499,0.5726940523494374
9,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.03,1.240683052274916,0.3838774970284215,0.37573828244650803
10,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.05,1.260919988155365,0.38892420878012973,0.3781905182533794
11,8906104a-4dfe-4c3c-a9d1-4b1971a1cfe6,0.07,1.3499676007213015,0.3779251385818828,0.32354370933590515
12,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.03,1.444777313205931,0.38201281966434586,0.3262707003288799
13,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.05,1.2672045081853867,0.39228040874004366,0.3658847209066153
14,8ab52680-e21b-4f1c-9fe7-7e78ab11b3fb,0.07,1.3466441258788109,0.4361588191241026,0.3604943072423339
15,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.03,1.529597208613441,0.35327440926006864,0.3001012738261904
16,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.05,1.4095113608572218,0.33831806232531864,0.3790755056672626
17,a218132f-5a79-4e2f-993e-d849ea3a0e8f,0.07,1.5864349448162576,0.34452416132325714,0.36356489878633746
18,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.03,2.271259679035707,0.8333429220047864,0.2898933301595124
19,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.05,2.250297922837107,0.8291556050902918,0.29053996209251254
20,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,2.1199379103524345,0.8544018489973886,0.3311710421528135
21,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.03,2.2048313424393937,0.7536935999586776,0.2944670120203817
22,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.05,2.112853853598885,1.2754316951917566,0.42390053816463635
23,bdb0e6f5-d4c5-49d3-b318-12e1dff616be,0.07,2.1246062612533567,1.2500438046455384,0.47127911567687986
24,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.03,1.203391956165433,0.4076931932941079,0.3483665566891432
25,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.05,1.2741593499978383,0.4456088185310364,0.34426850577195484
26,d79e9c69-9fb3-44be-893b-bb5fe3a22538,0.07,1.2863211607933045,0.4385125982761383,0.4288713699579239
27,f86a885d-7498-476e-912a-b07df2785512,0.03,2.293525168770238,0.8068872298064985,0.27117350697517395
28,f86a885d-7498-476e-912a-b07df2785512,0.05,2.2628026061587865,0.8473097523053487,0.2736681403385268
29,f86a885d-7498-476e-912a-b07df2785512,0.07,2.22631002134747,0.8314420498079724,0.29317982867360115
