,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,026cfec7-077a-4951-8012-5e44a41bd686,0.03,2.2962475392195554,0.19326596163829218,0.04259259514222435
1,026cfec7-077a-4951-8012-5e44a41bd686,0.05,2.2962475392195554,0.16199331279843848,0.04942442736992348
2,026cfec7-077a-4951-8012-5e44a41bd686,0.07,2.2962475392195554,0.15402898311813343,0.03528528783299054
3,1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,0.03,2.7902605460720813,0.2571452567572759,0.013682680020809617
4,1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,0.05,2.7902605460720813,0.3174077371621374,0.013682680077402561
5,1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,0.07,2.7902605460720813,0.2408566757668272,0.01062591160441756
6,3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,0.03,2.4469696050466494,0.8818716587022294,0.10480620386584212
7,3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,0.05,2.4469696050466494,0.8305653563765593,0.07956072663676014
8,3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,0.07,2.4469696050466494,2.42327506597652,0.2493503195787887
9,52e849ae-51c1-4923-8831-d3a2396e4b76,0.03,2.191301490021585,0.03895694193644139,0.015526446476507038
10,52e849ae-51c1-4923-8831-d3a2396e4b76,0.05,2.191301490021585,0.7058798897214331,0.17814168168077302
11,52e849ae-51c1-4923-8831-d3a2396e4b76,0.07,2.191301490021585,0.04919043555342621,0.11166909581058411
12,71fdda35-7c20-45fa-ac46-5c684f1f4080,0.03,2.3411175981504186,0.1045472847894682,0.07673770038976463
13,71fdda35-7c20-45fa-ac46-5c684f1f4080,0.05,2.3411175981504186,0.08423532032830823,0.06955860306813975
14,71fdda35-7c20-45fa-ac46-5c684f1f4080,0.07,2.3411175981504186,0.09231481991825093,0.05583460455350496
15,7f94233d-b1ca-4b6b-9911-d7d2585c0409,0.03,3.034855755496787,0.4577547473616938,0.027388201959347148
16,7f94233d-b1ca-4b6b-9911-d7d2585c0409,0.05,3.034855755496787,0.4530394796289083,0.027371894203223644
17,7f94233d-b1ca-4b6b-9911-d7d2585c0409,0.07,3.034855755496787,0.5690808326059789,0.0693592824381243
18,9211c618-8a8d-4004-a3d8-7bb15567d2b3,0.03,2.9520027236403705,0.4416569007337114,0.03141781801052164
19,9211c618-8a8d-4004-a3d8-7bb15567d2b3,0.05,2.9520027236403705,0.36102223399930183,0.02487205345324954
20,9211c618-8a8d-4004-a3d8-7bb15567d2b3,0.07,2.9520027236403705,0.44788903582429834,0.07576954626151829
21,c0aa0931-5d9f-47ab-a336-42627a8dbfd5,0.03,1.636344382621972,0.046811274678296245,0.03899836077639643
22,c0aa0931-5d9f-47ab-a336-42627a8dbfd5,0.05,1.636344382621972,0.04403150029025405,0.031198689417692684
23,c0aa0931-5d9f-47ab-a336-42627a8dbfd5,0.07,1.636344382621972,2.0567851178164553,0.26483306123558525
24,d86458e5-0450-44c4-b1b3-f0204a987f0d,0.03,2.292325954179506,0.1479042269181698,0.03400901214778593
25,d86458e5-0450-44c4-b1b3-f0204a987f0d,0.05,2.292325954179506,0.13851987118339837,0.02932933205621097
26,d86458e5-0450-44c4-b1b3-f0204a987f0d,0.07,2.292325954179506,0.09206462535560907,0.09564564810627331
27,d8e53ba2-4146-4d48-a7f3-29d2fe9438a6,0.03,2.4438164967757006,0.34709088429525975,0.10288461810550903
28,d8e53ba2-4146-4d48-a7f3-29d2fe9438a6,0.05,2.4438164967757006,0.06167786721012082,0.04911859264528524
29,d8e53ba2-4146-4d48-a7f3-29d2fe9438a6,0.07,2.4438164967757006,0.07013738156106578,0.09059829524734041
