,,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,geometric_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability,intervention_instability
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
query_uuid,sigma,,,,,,,,,,,,,,,,,,,,,,,,
127a9135-a780-4cbc-874d-963203e18783,0.03,36.0,1.935782190826204,0.38168440672186454,1.4142135381698608,1.8535533845424652,2.0,2.0,3.1622776985168457,36.0,1.1197348973817296,0.47749060898948675,0.49713006615638733,0.6435178145766258,1.1551799774169922,1.4148610830307007,2.4498636722564697,36.0,0.37253087483436587,0.13635429912824407,9.99999993922529e-09,0.3333333432674408,0.3333333432674408,0.5,0.5555555820465088
127a9135-a780-4cbc-874d-963203e18783,0.05,36.0,1.935782190826204,0.38168440672186454,1.4142135381698608,1.8535533845424652,2.0,2.0,3.1622776985168457,36.0,1.1105759259727266,0.47462977375861964,0.5325287580490112,0.5325287580490112,1.1758058071136475,1.4167289733886719,2.4509427547454834,36.0,0.3978395199904379,0.14410998091863658,9.99999993922529e-09,0.3333333432674408,0.3888889253139496,0.5,0.6666666865348816
127a9135-a780-4cbc-874d-963203e18783,0.07,36.0,1.935782190826204,0.38168440672186454,1.4142135381698608,1.8535533845424652,2.0,2.0,3.1622776985168457,36.0,1.2170847648133833,0.48739193288699495,0.09244469553232193,0.8863241076469421,1.1938061714172363,1.6133012771606445,2.4517972469329834,36.0,0.4125000118381447,0.13206657352691703,0.1666666716337204,0.3333333432674408,0.3888889253139496,0.5,0.7222222685813904
35e00925-df3b-4a8c-9b7a-2a7a4f01d46f,0.03,38.0,1.8751000793356645,0.41563980491213276,1.4142135381698608,1.4142135381698608,2.0,2.0,2.8284270763397217,38.0,1.0664878511115123,0.555445627148946,0.49768757820129395,0.49768760800361633,1.1429845094680786,1.5614196956157684,2.1503748893737793,38.0,0.36695907291783886,0.1835945346459616,9.99999993922529e-09,0.3333333432674408,0.3333333432674408,0.5,0.694444477558136
35e00925-df3b-4a8c-9b7a-2a7a4f01d46f,0.05,38.0,1.8751000793356645,0.41563980491213276,1.4142135381698608,1.4142135381698608,2.0,2.0,2.8284270763397217,38.0,1.1221844020642733,0.5397851003909833,0.4969369173049927,0.4969369173049927,1.1544677019119263,1.6103863716125488,2.1505353450775146,38.0,0.41710527110691475,0.13862967881588675,9.99999993922529e-09,0.3333333432674408,0.3888888955116272,0.5,0.6666666865348816
35e00925-df3b-4a8c-9b7a-2a7a4f01d46f,0.07,38.0,1.8751000793356645,0.41563980491213276,1.4142135381698608,1.4142135381698608,2.0,2.0,2.8284270763397217,38.0,1.1872383497263257,0.5342300567234999,0.5559201240539551,0.5559201240539551,1.1824506521224976,1.6135909259319305,2.4520442485809326,38.0,0.39517545125287507,0.17427657636456295,9.99999993922529e-09,0.3333333432674408,0.3333333432674408,0.5555555820465088,0.6833333373069763
41028f4d-a8e3-4f91-98d9-8a4e6e41ae57,0.03,44.0,1.9108270758932286,0.2788913133077551,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,44.0,1.1841796203093096,0.269794915612958,0.9468690752983093,0.9468690752983093,1.1421047449111938,1.3566079437732697,1.8048831224441528,44.0,0.3011363719982815,0.18395899582759437,4.999999969612645e-09,0.1666666716337204,0.3333333432674408,0.4444444477558136,0.6111111044883728
41028f4d-a8e3-4f91-98d9-8a4e6e41ae57,0.05,44.0,1.9108270758932286,0.2788913133077551,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,44.0,0.8220067022537644,0.5065806841473356,0.05546172335743904,0.4980017840862274,0.8228886425495148,1.2147165834903717,1.8056994676589966,44.0,0.2095959659702691,0.16980830294967728,4.999999969612645e-09,9.99999993922529e-09,0.1666666716337204,0.3333333432674408,0.5
41028f4d-a8e3-4f91-98d9-8a4e6e41ae57,0.07,44.0,1.9108270758932286,0.2788913133077551,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,44.0,1.0341002595695583,0.4672132779505392,0.06325428932905197,0.9536876678466797,0.9645358920097351,1.4159408807754517,1.8059864044189453,44.0,0.41224749420176854,0.14314452853401527,0.1666666716337204,0.2777777910232544,0.3888889253139496,0.5,0.7222222685813904
523ddfae-3c0f-41c1-ad83-8ed25de55642,0.03,22.0,1.9956501505591653,0.33681790998979155,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,22.0,0.8226031156426127,0.5737027538930219,0.05153951421380043,0.164581592194736,0.9630668759346008,1.3027144968509674,1.8056081533432007,22.0,0.22727273462539585,0.16790465297399199,4.999999969612645e-09,0.027777785484738304,0.3333333432674408,0.3333333432674408,0.5
523ddfae-3c0f-41c1-ad83-8ed25de55642,0.05,22.0,1.9956501505591653,0.33681790998979155,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,22.0,0.953666341914372,0.569137281681344,0.07464485615491867,0.5188678503036499,0.9702681601047516,1.4162226915359497,2.0014212131500244,22.0,0.301767691292546,0.10579042230349718,0.1111111119389534,0.2361111156642437,0.2777777910232544,0.3888889253139496,0.472222238779068
523ddfae-3c0f-41c1-ad83-8ed25de55642,0.07,22.0,1.9956501505591653,0.33681790998979155,1.4142135381698608,2.0,2.0,2.0,2.4494898319244385,22.0,0.8357403735545549,0.612242636120737,0.06743069738149643,0.5118363052606583,0.7416796684265137,1.4159286618232727,2.0012130737304688,22.0,0.286616177498677,0.14980548014805387,9.99999993922529e-09,0.1666666716337204,0.2777777910232544,0.3888889253139496,0.5555555820465088
527b6aba-00a3-427c-a206-2e0b724ec174,0.03,21.0,1.8968452726091658,0.3493951306720368,1.4142135381698608,1.4142135381698608,2.0,2.0,2.4494898319244385,21.0,0.912790766784123,0.549935340470266,0.05575641989707947,0.5140887498855591,0.9570708274841309,1.4154032468795776,1.8056646585464478,21.0,0.2817460398020481,0.19210612119814718,4.999999969612645e-09,0.1666666716337204,0.3333333432674408,0.4166666567325592,0.5555555820465088
527b6aba-00a3-427c-a206-2e0b724ec174,0.05,21.0,1.8968452726091658,0.3493951306720368,1.4142135381698608,1.4142135381698608,2.0,2.0,2.4494898319244385,21.0,0.9384554227193197,0.5866896574220496,0.05719199776649475,0.49895355105400085,0.9664579033851624,1.4157676696777344,1.9556970596313477,21.0,0.30026455839783983,0.19156983006667122,9.99999993922529e-09,0.1666666716337204,0.3333333432674408,0.5,0.5833333134651184
527b6aba-00a3-427c-a206-2e0b724ec174,0.07,21.0,1.8968452726091658,0.3493951306720368,1.4142135381698608,1.4142135381698608,2.0,2.0,2.4494898319244385,21.0,0.9699659617174239,0.5966452098821919,0.07538823038339615,0.5183774828910828,0.9726483225822449,1.4163150787353516,1.8064912557601929,21.0,0.2645502728049551,0.21147976788772982,4.999999969612645e-09,9.99999993922529e-09,0.3333333432674408,0.4444444477558136,0.6666666865348816
64bfe072-22c5-4ff7-8f17-ab9773716a6d,0.03,16.0,1.970034845173359,0.356221213886924,1.4142135381698608,2.0,2.0,2.0,2.8284270763397217,16.0,0.7139202042017132,0.49181671501792024,0.04502434656023979,0.5036770701408386,0.5038437247276306,0.9563071727752686,1.6101059913635254,16.0,0.1493055618884444,0.1606554853814948,4.999999969612645e-09,8.749999946822129e-09,0.1666666716337204,0.2500000037252903,0.5
64bfe072-22c5-4ff7-8f17-ab9773716a6d,0.05,16.0,1.970034845173359,0.356221213886924,1.4142135381698608,2.0,2.0,2.0,2.8284270763397217,16.0,0.7722062135580927,0.5414696028745353,0.06016276404261589,0.4847387820482254,0.7337895035743713,0.9647582173347473,2.001906394958496,16.0,0.1545138936675143,0.1681932379613293,4.999999969612645e-09,4.999999969612645e-09,0.1666666716337204,0.2500000037252903,0.5
64bfe072-22c5-4ff7-8f17-ab9773716a6d,0.07,16.0,1.970034845173359,0.356221213886924,1.4142135381698608,2.0,2.0,2.0,2.8284270763397217,16.0,1.1192229501903057,0.4439771223566924,0.5274031758308411,0.962984561920166,0.962984561920166,1.1578160524368286,2.3012397289276123,16.0,0.26319444955842974,0.16445289197800786,4.999999969612645e-09,0.1666666716337204,0.2222222238779068,0.3333333432674408,0.6833333373069763
ac83d6ed-17c9-455c-8882-18dcdecb8369,0.03,23.0,1.9418338174405305,0.38573857201905204,1.4142135381698608,1.7071067690849304,2.0,2.0,2.8284270763397217,23.0,0.9478873936054499,0.5285426377667718,0.048186253756284714,0.5090234279632568,0.9542438387870789,1.4150810241699219,1.8054677248001099,23.0,0.27053141399999864,0.13562255677364354,4.999999969612645e-09,0.1666666716337204,0.2777777910232544,0.3888889253139496,0.5555555820465088
ac83d6ed-17c9-455c-8882-18dcdecb8369,0.05,23.0,1.9418338174405305,0.38573857201905204,1.4142135381698608,1.7071067690849304,2.0,2.0,2.8284270763397217,23.0,0.5768771858318992,0.5244976680133026,0.06133142113685608,0.06133142113685608,0.5091637969017029,0.5242717862129211,1.8058671951293945,23.0,0.12294686555419589,0.1416226333649744,4.999999969612645e-09,4.999999969612645e-09,0.1666666716337204,0.1666666716337204,0.4444444477558136
