,sigma,proximity,geometric_instability,intervention_instability
0,0.03,2.1363477285190293,0.5432966448126301,0.1631370582351945
1,0.05,2.1363477285190293,0.5489507762494907,0.1440535974461302
2,0.07,2.1363477285190293,0.5731332400793671,0.1710249230049939
