,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,0aeb81b5-77ac-4af5-ab72-510c467ad887,0.03,0.576634393288539,0.16914215569312757,0.26025641245038733
1,0aeb81b5-77ac-4af5-ab72-510c467ad887,0.05,0.4926717049545712,0.2368654211362203,0.19753086705264833
2,0aeb81b5-77ac-4af5-ab72-510c467ad887,0.07,0.48826944015242835,0.31493885950608685,0.26515151289376343
3,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.03,0.6498978598551317,0.18384096297350797,0.14242424749059157
4,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.05,0.6218467891216278,0.23322537342707317,0.20851852369675652
5,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0.07,0.6858794673493034,0.2679312738933061,0.19619883323182358
6,19057309-161f-4fcb-97bb-248d44edd3bf,0.03,0.5078689808195288,0.17932912978259,0.21414142169735648
7,19057309-161f-4fcb-97bb-248d44edd3bf,0.05,0.48357952965630424,0.22848889728387198,0.2290123626589775
8,19057309-161f-4fcb-97bb-248d44edd3bf,0.07,0.478690591123369,0.23811175591415829,0.23024691568354852
9,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,0.38810136382068905,0.16791857246841704,0.22063492977980245
10,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.05,0.33138396590948105,0.24525824508496694,0.37142858281731606
11,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.07,0.2985235559088843,0.31752656187329975,0.5134920573660305
12,477d6aac-1a0e-42fd-9766-d0a81cc16edd,0.03,0.5086549775941032,0.17127420221056258,0.1746031823044014
13,477d6aac-1a0e-42fd-9766-d0a81cc16edd,0.05,0.5023074703557151,0.2148767156260354,0.2222222284995842
14,477d6aac-1a0e-42fd-9766-d0a81cc16edd,0.07,0.5025916761822171,0.3739074832863278,0.2808642119757737
15,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,0.5800111783402306,0.1358103853251253,0.09523809939299534
16,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.05,0.5070088617503643,0.23728337697684765,0.23263890111191748
17,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,0.49079083651304245,0.3199809342622757,0.22569444744949102
18,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.03,0.2530738338828087,0.14215091615915298,9.99999993922529e-09
19,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.05,0.24566390117009482,0.22187559803326926,0.4444444477558136
20,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.07,0.2659755438566208,0.3006048917770386,0.40666666626930237
21,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,0.15986112505197525,0.17308828979730606,0.4166666716337204
22,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.05,0.2025476098060608,0.22860730066895485,0.4722222313284874
23,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,0.2475701779127121,0.309607470035553,0.3000000049802322
24,e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,0.03,0.33643322189648944,0.1296730778283543,0.21604939412919785
25,e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,0.05,0.20333150774240494,0.23319527506828308,0.4444444626569748
26,e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,0.07,0.31626751720905305,0.33383790850639344,0.37222224126918413
27,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,0.18991109977165857,0.12209669376413028,0.11111111775581357
28,eac622d2-007b-4bbe-a680-06db679ec27c,0.05,0.23620573514037663,0.23748712572786543,0.20987654975161446
29,eac622d2-007b-4bbe-a680-06db679ec27c,0.07,0.1804814100265503,0.3575233042240143,0.6888888835906982
