selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
pareto_knee,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.03,15,0.22836987674236298,0.14453597366809845,9.99999993922529e-09
pareto_lex,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.03,3,0.2777777910232544,0.13976585865020752,9.99999993922529e-09
random,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.03,7,0.2698309123516083,0.16982905566692352,0.4444444477558136
min_proximity,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,7,0.1530555784702301,0.17466475069522858,0.5
min_geo,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,5,0.1666666716337204,0.17151182889938354,0.3333333432674408
weighted_sum_equal,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,5,0.1666666716337204,0.17151182889938354,0.3333333432674408
weighted_sum_prox_heavy,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,5,0.1666666716337204,0.17151182889938354,0.3333333432674408
pareto_knee,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,5,0.1666666716337204,0.17151182889938354,0.3333333432674408
pareto_lex,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,5,0.1666666716337204,0.17151182889938354,0.3333333432674408
random,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.03,7,0.1530555784702301,0.17466475069522858,0.5
min_proximity,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,7,0.4382007420063019,0.17358887195587158,0.1111111119389534
min_geo,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,64,0.6673986911773682,0.11078628152608871,0.3333333432674408
weighted_sum_equal,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,6,0.5174548029899597,0.1274615377187729,4.999999969612645e-09
weighted_sum_prox_heavy,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,7,0.4382007420063019,0.17358887195587158,0.1111111119389534
pareto_knee,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,6,0.5174548029899597,0.1274615377187729,4.999999969612645e-09
pareto_lex,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,64,0.6673986911773682,0.11078628152608871,0.3333333432674408
random,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.03,17,0.7556372284889221,0.1262495368719101,4.999999969612645e-09
min_proximity,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,0,0.125,0.12917490303516388,0.3333333432674408
min_geo,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,8,0.2083333283662796,0.11586546897888184,0.1666666716337204
weighted_sum_equal,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,11,0.1388888955116272,0.12736119329929352,4.999999969612645e-09
weighted_sum_prox_heavy,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,11,0.1388888955116272,0.12736119329929352,4.999999969612645e-09
pareto_knee,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,7,0.16724437475204468,0.12463793158531189,4.999999969612645e-09
pareto_lex,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,8,0.2083333283662796,0.11586546897888184,0.1666666716337204
random,eac622d2-007b-4bbe-a680-06db679ec27c,0.03,11,0.1388888955116272,0.12736119329929352,4.999999969612645e-09
min_proximity,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,51,0.23796550929546356,0.19346614181995392,0.41111111640930176
min_geo,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,4,0.6508541107177734,0.14274990558624268,0.2222222238779068
weighted_sum_equal,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,70,0.40439537167549133,0.14523035287857056,0.0833333358168602
weighted_sum_prox_heavy,423e6117-8acd-4a0a-af54-d3efc745c0ac,0.03,61,0.28900906443595886,0.17697428166866302,0.0833333358168602
