,sigma,proximity,geometric_instability,intervention_instability
0,0.03,1.769435501098633,0.2883900822140276,0.13055556369476698
1,0.05,1.769435501098633,0.5889710979536176,0.22944444891470908
2,0.07,1.769435501098633,0.6419836714863777,0.2077777845295925
