,query_uuid,sigma,proximity,geometric_instability,intervention_instability
0,0c5a7432-26d7-4579-8f57-0a169c9f3a5e,0.03,1.4142135381698608,0.055300433188676834,9.99999993922529e-09
1,0c5a7432-26d7-4579-8f57-0a169c9f3a5e,0.05,1.4142135381698608,1.1395331621170044,0.3333333432674408
2,0c5a7432-26d7-4579-8f57-0a169c9f3a5e,0.07,1.4142135381698608,0.10249191522598267,0.1666666716337204
3,598d65f2-5e74-487e-99c4-01efd2c9893d,0.03,2.451831817626953,0.03654313459992409,2.4999999848063226e-09
4,598d65f2-5e74-487e-99c4-01efd2c9893d,0.05,2.451831817626953,0.4898454248905182,0.21666665375232697
5,598d65f2-5e74-487e-99c4-01efd2c9893d,0.07,2.451831817626953,0.33682820200920105,0.1428571492433548
6,69fef94e-e910-4e3d-a6bb-04a0c1fd9a16,0.03,2.0256643295288086,0.08241309970617294,3.3333329430007552e-09
7,69fef94e-e910-4e3d-a6bb-04a0c1fd9a16,0.05,2.0256643295288086,0.9840326309204102,0.1666666716337204
8,69fef94e-e910-4e3d-a6bb-04a0c1fd9a16,0.07,2.0256643295288086,0.1616188883781433,3.3333329430007552e-09
9,7a1d27da-32d1-43c7-9f2c-5e3e27d55dd3,0.03,2.041736125946045,1.113694190979004,0.4166666567325592
10,7a1d27da-32d1-43c7-9f2c-5e3e27d55dd3,0.05,2.041736125946045,0.11741729825735092,3.3333329430007552e-09
11,7a1d27da-32d1-43c7-9f2c-5e3e27d55dd3,0.07,2.041736125946045,1.3728078603744507,0.4444444477558136
12,94d147fe-67c6-4d69-848a-9e371e60f0a8,0.03,1.4142135381698608,0.08847802877426147,9.99999993922529e-09
13,94d147fe-67c6-4d69-848a-9e371e60f0a8,0.05,1.4142135381698608,1.178695559501648,0.1666666716337204
14,94d147fe-67c6-4d69-848a-9e371e60f0a8,0.07,1.4142135381698608,0.11898919194936752,9.99999993922529e-09
15,be4df02b-e0ee-4bc9-83c7-958f199907c8,0.03,2.108185052871704,1.6637862920761108,0.3055555522441864
16,be4df02b-e0ee-4bc9-83c7-958f199907c8,0.05,2.108185052871704,1.4302090406417847,0.2777777910232544
17,be4df02b-e0ee-4bc9-83c7-958f199907c8,0.07,2.108185052871704,1.5022335052490234,0.24444444477558136
18,bf365c45-e25f-465d-85f6-951a0fc5fe2b,0.03,2.0492188930511475,0.052306126803159714,3.3333329430007552e-09
19,bf365c45-e25f-465d-85f6-951a0fc5fe2b,0.05,2.0492188930511475,1.006787657737732,0.1111111119389534
20,bf365c45-e25f-465d-85f6-951a0fc5fe2b,0.07,2.0492188930511475,1.6298972368240356,0.2777777910232544
21,f28728d7-1f8f-490b-a85a-ce005346ada0,0.03,1.4142135381698608,0.05427378788590431,9.99999993922529e-09
22,f28728d7-1f8f-490b-a85a-ce005346ada0,0.05,1.4142135381698608,0.9168784618377686,0.3333333432674408
23,f28728d7-1f8f-490b-a85a-ce005346ada0,0.07,1.4142135381698608,1.3390446901321411,0.3333333432674408
24,f4dab0eb-578c-4854-b060-e6c566be92f6,0.03,2.8284270763397217,0.5104736089706421,2.4999999848063226e-09
25,f4dab0eb-578c-4854-b060-e6c566be92f6,0.05,2.8284270763397217,1.2677234411239624,0.3333333432674408
26,f4dab0eb-578c-4854-b060-e6c566be92f6,0.07,2.8284270763397217,1.2986863851547241,0.2666666805744171
27,f8ebf506-894b-45e0-9e12-0c5bf412928b,0.03,1.4142135381698608,1.3689098358154297,0.3333333432674408
28,f8ebf506-894b-45e0-9e12-0c5bf412928b,0.05,1.4142135381698608,1.6267801523208618,0.6666666865348816
29,f8ebf506-894b-45e0-9e12-0c5bf412928b,0.07,1.4142135381698608,0.930920422077179,0.3333333432674408
