selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
min_proximity,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,1,0.6054974794387817,0.6310446262359619,0.2222222238779068
min_geo,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,2,2.0246713161468506,0.3104233741760254,0.2666666805744171
weighted_sum_equal,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,1,0.6054974794387817,0.6310446262359619,0.2222222238779068
weighted_sum_prox_heavy,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,1,0.6054974794387817,0.6310446262359619,0.2222222238779068
pareto_knee,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,1,0.6054974794387817,0.6310446262359619,0.2222222238779068
pareto_lex,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,2,2.0246713161468506,0.3104233741760254,0.2666666805744171
random,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4,0.03,0,2.560593366622925,1.660539984703064,0.2222222238779068
min_proximity,c7056030-d9fd-457e-b278-811ade931da6,0.03,3,2.060854434967041,1.1256145238876343,0.2666666805744171
min_geo,c7056030-d9fd-457e-b278-811ade931da6,0.03,0,2.0769495964050293,0.9158867001533508,0.25
weighted_sum_equal,c7056030-d9fd-457e-b278-811ade931da6,0.03,2,2.091080904006958,0.965529203414917,0.24444444477558136
weighted_sum_prox_heavy,c7056030-d9fd-457e-b278-811ade931da6,0.03,0,2.0769495964050293,0.9158867001533508,0.25
pareto_knee,c7056030-d9fd-457e-b278-811ade931da6,0.03,2,2.091080904006958,0.965529203414917,0.24444444477558136
pareto_lex,c7056030-d9fd-457e-b278-811ade931da6,0.03,0,2.0769495964050293,0.9158867001533508,0.25
random,c7056030-d9fd-457e-b278-811ade931da6,0.03,0,2.0769495964050293,0.9158867001533508,0.25
min_proximity,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,2,1.578126311302185,0.9309614300727844,0.28333333134651184
min_geo,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,0,2.4515771865844727,0.600901186466217,0.20000000298023224
weighted_sum_equal,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,3,2.1734092235565186,0.8778011202812195,0.13333334028720856
weighted_sum_prox_heavy,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,2,1.578126311302185,0.9309614300727844,0.28333333134651184
pareto_knee,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,3,2.1734092235565186,0.8778011202812195,0.13333334028720856
pareto_lex,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,0,2.4515771865844727,0.600901186466217,0.20000000298023224
random,5c49654a-f2c4-4a25-b1ef-fb962d6d2616,0.03,2,1.578126311302185,0.9309614300727844,0.28333333134651184
min_proximity,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,3,2.1949124336242676,1.116744875907898,0.20000000298023224
min_geo,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,0,2.4610393047332764,0.5753288865089417,0.20000000298023224
weighted_sum_equal,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,4,2.3272781372070312,0.5904521346092224,1.999999943436137e-09
weighted_sum_prox_heavy,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,4,2.3272781372070312,0.5904521346092224,1.999999943436137e-09
pareto_knee,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,4,2.3272781372070312,0.5904521346092224,1.999999943436137e-09
pareto_lex,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,0,2.4610393047332764,0.5753288865089417,0.20000000298023224
random,108e2240-8f1c-499c-b4de-6140e55d59e9,0.03,1,2.5776453018188477,0.6144845485687256,2.4999999848063226e-09
min_proximity,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,1,1.4846364259719849,1.4218449592590332,0.0833333358168602
min_geo,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,3,1.5245521068572998,0.2470637559890747,0.25
weighted_sum_equal,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,0,2.0329861640930176,0.48498690128326416,1.999999943436137e-09
weighted_sum_prox_heavy,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,3,1.5245521068572998,0.2470637559890747,0.25
pareto_knee,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,0,2.0329861640930176,0.48498690128326416,1.999999943436137e-09
pareto_lex,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,3,1.5245521068572998,0.2470637559890747,0.25
random,01d97165-74f0-4eb9-82ea-98cb41334a86,0.03,1,1.4846364259719849,1.4218449592590332,0.0833333358168602
min_proximity,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,1,1.5865447521209717,0.5533989071846008,0.4222222566604614
min_geo,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,0,2.8577468395233154,0.5162158012390137,0.0555555559694767
weighted_sum_equal,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,0,2.8577468395233154,0.5162158012390137,0.0555555559694767
weighted_sum_prox_heavy,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,1,1.5865447521209717,0.5533989071846008,0.4222222566604614
pareto_knee,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,4,2.1986615657806396,0.8421895503997803,0.17777778208255768
pareto_lex,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,0,2.8577468395233154,0.5162158012390137,0.0555555559694767
random,b277c16b-ba05-4dd9-b0da-0b335508d34b,0.03,1,1.5865447521209717,0.5533989071846008,0.4222222566604614
min_proximity,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
min_geo,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
weighted_sum_equal,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
weighted_sum_prox_heavy,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
pareto_knee,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
pareto_lex,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,2,2.0636119842529297,0.07079080492258072,0.0833333358168602
random,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc,0.03,0,2.646743059158325,0.25143253803253174,0.2777777910232544
min_proximity,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,3,1.587345004081726,1.7144416570663452,0.25
min_geo,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,1,2.530503988265991,1.5629068613052368,0.1984127014875412
weighted_sum_equal,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,2,1.6538294553756714,1.6492643356323242,0.25
weighted_sum_prox_heavy,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,3,1.587345004081726,1.7144416570663452,0.25
pareto_knee,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,2,1.6538294553756714,1.6492643356323242,0.25
pareto_lex,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,1,2.530503988265991,1.5629068613052368,0.1984127014875412
random,63e1af52-4281-4e58-b574-13dc45ff60a7,0.03,4,2.62355375289917,1.9468318223953247,0.2539682686328888
min_proximity,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,2,2.0799379348754883,0.7343398928642273,0.13333334028720856
min_geo,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,1,2.5001227855682373,0.45666739344596863,0.2888889014720917
weighted_sum_equal,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,2,2.0799379348754883,0.7343398928642273,0.13333334028720856
weighted_sum_prox_heavy,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,2,2.0799379348754883,0.7343398928642273,0.13333334028720856
pareto_knee,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,2,2.0799379348754883,0.7343398928642273,0.13333334028720856
pareto_lex,42a851b6-80fe-42ac-877b-8876260f2c7b,0.03,1,2.5001227855682373,0.45666739344596863,0.2888889014720917
