,sigma,proximity,geometric_instability,intervention_instability
0,0.03,1.553285415172577,0.869273380190134,0.3810317525267601
1,0.05,1.553285415172577,1.0214606091380118,0.4095608521997929
2,0.07,1.553285415172577,1.005144913047552,0.46007143273949624
